Filename,Timestamp,Author
app/src/main/res/values-w820dp/dimens.xml,2016-07-01T14:40:45Z,andyb129
app/src/main/res/values/attrs.xml,2016-07-01T14:40:45Z,andyb129
app/src/main/res/values/colors.xml,2016-07-01T14:40:45Z,andyb129
app/src/main/res/values/dimens.xml,2016-07-01T14:40:45Z,andyb129
app/src/main/res/values/strings.xml,2016-07-01T14:40:45Z,andyb129
app/src/main/res/values/styles.xml,2016-07-01T14:40:45Z,andyb129
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2016-05-17T15:20:15Z,scottyab
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2016-04-18T16:36:03Z,stealthcopter
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2016-04-01T15:04:36Z,scottyab
app/src/main/java/com/scottyab/rootbeer/sample/MainActivity.java,2016-03-16T14:14:44Z,unknown author
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,2016-03-16T14:05:46Z,scottyab
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2016-03-16T14:05:46Z,scottyab
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,2016-03-16T14:05:46Z,scottyab
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/Utils.java,2016-03-16T14:05:46Z,scottyab
rootbeerlib/src/main/java/com/scottyab/rootbeer/Const.java,2016-03-15T13:13:43Z,unknown author
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2016-03-15T13:13:43Z,unknown author
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/QLog.java,2016-03-15T13:13:43Z,unknown author
rootbeerlib/src/main/java/com/scottyab/rootbeer/util/Utils.java,2016-03-15T13:13:43Z,unknown author
.idea/gradle.xml,2016-03-14T21:04:13Z,scottyab
.idea/misc.xml,2016-03-14T21:04:13Z,scottyab
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2015-12-30T16:22:10Z,scottyab
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2015-12-22T10:17:02Z,stealthcopter
rootbeerlib/src/main/java/com/scottyab/rootbeer/RootBeer.java,2015-12-22T10:11:09Z,stealthcopter
